timestep	temperature	potential_energy	kinetic_energy	bond_harmonic_energy	pppm_energy	pair_lj_energy	angle_harmonic_energy	volume	pressure
22700	3.885317952	-17106.51362	34962.0336	4783.970398	-129614.1434	-4004.187864	4110.556963	512	0.01461162337
22800	3.906159697	-17063.94719	35149.57803	5035.599643	-129629.6254	-4011.742939	4073.882819	512	9.870839064
22900	3.941566253	-17439.50815	35468.18392	4867.697559	-129603.7334	-3757.559086	4124.735446	512	6.917237366
23000	3.880108707	-16940.17147	34915.1582	5031.073102	-129593.6909	-3870.353333	4160.502892	512	-3.607090288
23100	3.845716153	-16565.31675	34605.67681	5066.544884	-129608.4827	-4040.65428	4023.360122	512	7.065485997
23200	3.938925713	-17365.67785	35444.42303	4772.038884	-129605.2748	-3870.577076	4176.523374	512	8.505767581
23300	3.87663608	-16851.69357	34883.90977	5248.161546	-129606.1223	-3821.982866	4063.624783	512	2.103655085
23400	3.939603001	-17610.66378	35450.5176	4915.251442	-129587.9441	-3627.601214	3987.571751	512	8.755149309
23500	3.902926118	-17247.55747	35120.48068	4963.341423	-129613.936	-3762.632985	4076.923622	512	6.889059645
23600	3.893775082	-17317.49279	35038.13508	5113.175986	-129597.7586	-3665.421033	4101.262894	512	10.91091454
23700	3.862606965	-17073.95238	34757.66877	4949.993329	-129621.4453	-3818.282792	4150.994661	512	2.462398898
23800	3.837581467	-17012.5956	34532.47683	5078.265956	-129636.2715	-3555.41146	4321.611187	512	5.873176078
23900	3.845408863	-17366.31933	34602.91165	4999.181364	-129616.719	-3643.907844	4189.933234	512	7.59428945
24000	3.813702283	-16931.76284	34317.59999	4924.930927	-129617.7925	-3747.697819	4241.792268	512	4.783682056
24100	3.775883597	-17033.62474	33977.28855	5088.663666	-129602.5675	-3535.76522	4165.958465	512	2.316013615
24200	3.776252672	-16652.12679	33980.60967	5128.752891	-129625.4315	-3502.638825	4091.535757	512	11.91461001
24300	3.853108717	-17581.65749	34672.19879	4928.212981	-129595.8078	-3451.29733	4091.193227	512	19.98863731
24400	3.825209551	-16872.4117	34421.14815	5181.66838	-129623.6315	-3478.894066	4155.363806	512	1.091886716
24500	3.902374609	-17544.49285	35115.51792	5099.274155	-129616.4757	-3817.567538	4208.606777	512	8.332796529
24600	3.847175154	-17604.49538	34618.80563	5163.609458	-129612.1899	-3870.076898	4124.694415	512	6.806661305
24700	3.853665024	-17028.12791	34677.20472	5420.849915	-129611.035	-3904.311034	3996.415074	512	1.41232742
24800	3.907860718	-17739.80116	35164.88467	5086.75853	-129624.3844	-3962.623827	4047.756145	512	10.75856821
24900	3.806614643	-16903.59597	34253.82187	5464.923491	-129612.598	-3760.483686	4239.87269	512	1.489094592
25000	3.896393546	-17403.44082	35061.69732	5260.588483	-129594.9087	-3772.027296	3954.817445	512	2.954830572
25100	3.859497001	-17292.45791	34729.68376	4944.471179	-129633.2295	-3943.390797	4210.495795	512	12.03139983
25200	3.881630401	-17575.36464	34928.85116	5182.562023	-129624.3009	-3863.620693	4299.557968	512	3.601530335
25300	3.882601672	-17630.63764	34937.59114	5213.60389	-129603.7844	-3897.12521	4069.423466	512	0.5276161322
25400	3.85579661	-16997.83451	34696.3858	4923.433964	-129605.4639	-3700.29771	4603.814469	512	11.56493993
25500	3.850463254	-17239.26008	34648.39359	5342.237568	-129615.0986	-3778.71792	4004.274814	512	8.994559328
25600	3.88826503	-17684.96812	34988.55287	5351.340329	-129598.0534	-3336.828946	4093.266593	512	8.999010118
25700	3.895028673	-17206.4137	35049.41552	5196.822901	-129626.8128	-3751.459093	4356.161446	512	4.81362623
25800	3.894569119	-17659.72845	35045.28022	5518.091013	-129600.0717	-3624.270252	3960.482353	512	12.08540219
25900	3.892328307	-17809.91295	35025.11627	5248.724952	-129621.3974	-3336.148067	4324.711193	512	5.45385399
26000	3.86410713	-17411.8339	34771.16801	5310.391352	-129626.9686	-3294.88244	4109.537096	512	6.919881502
26100	3.812211108	-17054.00619	34304.18165	5488.406366	-129598.2135	-3871.727831	4244.665604	512	6.950708504
26200	3.846358327	-17557.27038	34611.45541	5508.166105	-129611.1249	-3599.022087	4107.334582	512	-2.661323669
26300	3.888496889	-18021.31806	34990.63925	5120.280008	-129624.8884	-3632.526999	4170.979481	512	19.21544183
26400	3.833798933	-17910.87925	34498.4397	5456.60964	-129594.0707	-4024.30731	4115.025053	512	3.53504885
