timestep	temperature	potential_energy	kinetic_energy	bond_harmonic_energy	pppm_energy	pair_lj_energy	angle_harmonic_energy	volume	pressure
100000	3.764874399	-23644.80439	33878.22228	7331.54403	-129633.6619	-3666.298098	4183.171287	512	22.33865748
100100	3.746069053	-23232.31152	33709.00238	7633.724772	-129607.2942	-3689.203753	3998.04179	511.9931129	6.434267274
100200	3.697367812	-23121.83429	33270.76426	7487.976557	-129626.2426	-3937.548197	4104.996657	511.9736077	-2.534288323
100300	3.702965936	-23145.72822	33321.13898	7755.313245	-129629.0754	-3989.94042	4048.656485	511.9151425	-3.126953701
100400	3.725882962	-23246.20174	33527.35783	7777.115257	-129619.787	-3593.049184	4112.000943	511.8121527	13.91987596
100500	3.748856035	-23363.73354	33734.08103	7705.935687	-129625.2528	-4157.171972	4172.058293	511.680534	-19.0623817
100600	3.676712167	-22853.85324	33084.89443	7471.546444	-129620.7979	-3984.049914	4366.958413	511.5237557	8.975885366
100700	3.73611173	-23568.46836	33619.4014	7928.623896	-129609.6969	-3855.213107	3864.317608	511.3455448	-8.430804133
100800	3.710471777	-23203.48936	33388.68028	7721.780436	-129632.2835	-3688.10807	4257.370515	511.1502479	3.57893973
100900	3.719052982	-23349.09635	33465.89825	7613.267678	-129616.8184	-3379.716114	4309.015993	510.9431439	5.560873482
101000	3.756052196	-23865.13612	33798.83569	7629.226856	-129595.0208	-3690.983332	3893.966015	510.7237851	-9.343811981
101100	3.667639689	-23023.80158	33003.25574	7973.11194	-129610.198	-3939.030574	3989.48002	510.4768205	4.654579527
101200	3.707089222	-23388.88884	33358.24236	7536.443977	-129592.9952	-3403.869498	4267.867933	510.1977387	-1.595890601
101300	3.687666536	-22963.59364	33183.46732	7473.435651	-129616.5607	-3602.852573	4113.752859	509.8992313	-1.307616857
101400	3.657596316	-22761.40528	32912.88045	7575.891448	-129613.9475	-3371.073351	4170.537645	509.5737178	9.189982607
