timestep	temperature	potential_energy	kinetic_energy	bond_harmonic_energy	pppm_energy	pair_lj_energy	angle_harmonic_energy	volume	pressure
100000	3.288382047	-39556.75258	29590.50585	7852.741525	-129649.7807	-4512.358012	3797.071479	512	2.011632109
100100	3.306144593	-39991.01547	29750.34212	7676.943913	-129643.2218	-4841.346074	3715.738615	511.9704927	-13.09667968
100200	3.283558878	-39808.62935	29547.10457	7713.434133	-129646.0057	-4430.22088	3720.386387	511.891974	-0.7526751797
100300	3.247241559	-40136.6294	29220.30317	7661.225671	-129649.6026	-4769.697407	3707.766046	511.8132193	-11.91335665
100400	3.131482234	-40199.56406	28178.64289	7248.78368	-129632.2488	-4631.792345	3675.008574	511.6868143	10.30496121
100500	3.142490636	-41305.51961	28277.70199	7468.563039	-129652.1604	-4517.028192	3396.625914	511.5025099	-5.659820987
100600	3.06040753	-42136.73674	27539.07716	7394.416611	-129627.3566	-4827.985364	3416.191134	511.2592616	-6.839772844
100700	2.933822521	-42733.00402	26400.00195	7199.825716	-129622.059	-4296.688717	3304.461153	510.9183756	-4.331300245
100800	2.932839831	-44311.63725	26391.15922	6833.490094	-129657.2106	-4144.98819	3403.303034	510.4817664	-0.8590858828
100900	2.887200127	-45185.55443	25980.47035	6973.444031	-129654.9422	-4139.917121	3253.819691	509.9456155	-4.864245636
101000	2.799902682	-46146.1388	25194.92429	6773.448396	-129661.6857	-4605.444859	3011.040131	509.3141092	-12.23369897
101100	2.767306804	-46557.12758	24901.61028	6556.774555	-129644.6293	-3920.711883	3084.264466	508.5559395	1.972142716
101200	2.713626043	-47147.16751	24418.56395	6541.080357	-129649.3402	-4301.063198	3016.797042	507.7184168	-4.066679337
101300	2.698990812	-48228.98893	24286.86882	6452.94787	-129641.2178	-3829.888846	2824.372949	506.8108932	7.961756094
101400	2.741179341	-49953.81568	24666.5023	6338.340709	-129652.6443	-3601.485095	2910.282523	505.8385196	-6.507834015
101500	2.666832231	-49814.04877	23997.48983	6453.700473	-129662.3391	-3940.81899	2886.33225	504.8128261	-4.948655053
101600	2.688305538	-50748.38338	24190.71738	6310.633569	-129643.6082	-3607.343957	2961.971426	503.7153734	-2.404142377
101700	2.657664888	-51222.39581	23914.9975	6395.018825	-129645.8383	-4365.870575	2908.439784	502.5385781	-9.533557209
101800	2.675907901	-51144.44328	24079.15725	6053.535738	-129636.9368	-4429.34893	3016.01538	501.2711503	3.658340494
101900	2.671896573	-51054.3179	24043.06131	6455.071203	-129647.2158	-4166.17195	2831.954249	499.9377704	0.2149889251
102000	2.708002593	-51055.14362	24367.96133	6320.095491	-129643.1114	-3927.384767	2882.516215	498.5661298	13.58827544
102100	2.732962468	-51216.49343	24592.56277	6465.493791	-129649.4528	-4535.170807	2918.800187	497.2007997	2.893745501
102200	2.798467591	-51488.6636	25182.01062	6326.744194	-129651.7698	-4655.05835	2906.852516	495.8259364	2.123357964
102300	2.80262037	-51653.849	25219.3794	6283.470912	-129652.9246	-4562.638044	2942.688828	494.4469514	6.300150674
102400	2.796856182	-50280.12061	25167.51035	6614.133063	-129657.4817	-4748.038231	3016.174065	493.0452374	9.330413671
102500	2.847975966	-50740.27191	25627.51173	6494.403852	-129653.3216	-4809.75082	3238.733445	491.626749	-6.350443628
102600	2.877117917	-50099.78624	25889.74558	6930.468437	-129646.551	-4782.449126	3149.819169	490.1994671	-12.63785293
102700	2.916121886	-49561.30236	26240.72279	6543.816687	-129656.8069	-5387.617647	2974.312491	488.7800347	-0.551903714
102800	2.951475463	-48992.01484	26558.85196	7030.229846	-129635.5908	-4592.976486	3350.593182	487.3407235	7.453050794
102900	2.978613088	-48586.10436	26803.04987	6821.504864	-129649.0929	-5031.817522	3270.950046	485.8958701	5.142004818
103000	3.021855627	-48589.30998	27192.16786	7047.996513	-129649.0028	-5447.16237	3190.080743	484.4492624	4.912890859
103100	3.071245498	-48105.70831	27636.60262	6866.474536	-129657.1187	-5638.434877	3292.610288	483.0073541	5.408932591
103200	3.054710227	-47833.83394	27487.80998	7380.114633	-129655.4265	-5883.426331	3181.309004	481.5628398	-5.688851015
103300	3.094988613	-47487.77514	27850.25503	7178.42893	-129658.3199	-5295.162265	3478.844734	480.0952211	9.751643176
103400	3.105614763	-46839.32821	27945.87444	6995.606268	-129665.5387	-5503.279752	3425.36786	478.6146105	4.252003463
103500	3.050719729	-46640.14129	27451.90148	7519.985132	-129645.4308	-5726.870536	3548.008864	477.115182	-4.809416527
103600	3.084831138	-46679.45983	27758.853	7102.498723	-129663.0958	-5656.118919	3519.858823	475.6086	1.380127363
103700	3.086771845	-47406.85874	27776.31645	7186.982166	-129663.8422	-5566.530423	3396.447325	474.0885499	2.802846212
103800	3.067327677	-46896.80491	27601.34811	7343.022437	-129658.5883	-5800.829395	3376.765339	472.5298169	6.172232365
103900	3.070401591	-47840.3556	27629.00872	6944.306019	-129661.1214	-5635.382934	3333.788434	470.9426285	-3.112321682
104000	3.000385999	-47290.0204	26998.97341	7320.345231	-129658.8297	-5583.215327	3550.7569	469.3065443	-13.94203418
104100	3.032538626	-48461.26298	27288.29882	7026.578902	-129661.0252	-5535.73048	3162.986724	467.6092832	-2.109310445
104200	2.976615988	-48122.1352	26785.07897	6933.012235	-129644.3446	-5837.877183	3283.918031	465.8443648	6.58024395
104300	2.942508278	-48835.47387	26478.16074	7087.386846	-129648.9825	-5380.316612	3307.223405	464.0103498	-8.093828537
104400	2.885125062	-48361.87534	25961.79787	7084.461838	-129642.8121	-5325.805543	3338.299815	462.1090886	-7.380953499
104500	2.949751245	-49494.26538	26543.33658	7154.341717	-129647.6336	-4976.487124	3190.350999	460.1428041	-4.411221056
104600	2.920809214	-50587.68638	26282.90171	6808.623679	-129665.142	-5367.435601	3179.558634	458.128486	0.9783420316
104700	2.908501745	-50821.35431	26172.15295	6962.345258	-129672.3498	-5126.245602	3182.102669	456.0272106	-11.43633679
104800	2.852610462	-50573.86079	25669.21525	6832.257827	-129653.9618	-4839.927471	3259.036115	453.8551514	2.310328443
104900	2.845601409	-51162.64366	25606.14428	6871.792106	-129638.8435	-5034.58994	3171.744644	451.6306498	-8.565747142
105000	2.812118616	-51295.5908	25304.84937	7003.102474	-129653.7884	-5090.768315	3074.357562	449.3498481	3.721028094
105100	2.768370219	-51434.63985	24911.17942	6740.531447	-129671.2345	-4648.582346	3154.937434	447.0241464	13.17257165
105200	2.823092179	-51757.54107	25403.59497	6690.979747	-129670.5974	-5685.679606	3099.109906	444.6818485	-14.42555143
105300	2.813053216	-52626.7316	25313.25936	6558.066067	-129647.1316	-5016.679821	3014.879928	442.2893826	7.998364959
105400	2.796605298	-52204.63978	25165.25277	6750.328849	-129670.6077	-5264.95529	3016.670984	439.8579394	0.06491291881
105500	2.82419488	-52516.75417	25413.51763	6863.689127	-129673.5701	-5263.388563	3138.092349	437.3989764	-11.56636621
105600	2.826655433	-52723.35468	25435.65892	6851.913128	-129656.238	-5334.999859	3094.702999	434.9415885	6.462446385
105700	2.814093838	-52671.6239	25322.6234	6734.828753	-129659.3283	-5058.60013	3144.74402	432.4904908	0.3632341324
105800	2.821099799	-52575.78818	25385.66654	6893.735288	-129660.9436	-5385.515785	3023.734774	430.0448874	-6.645705549
105900	2.834713787	-51757.41076	25508.17201	6801.800005	-129676.7029	-5190.656621	3334.726176	427.5902561	-2.028491506
106000	2.860709103	-52125.02729	25742.09087	6625.05109	-129642.431	-5190.474618	3089.452181	425.1374896	-2.954630492
106100	2.919958658	-52967.29977	26275.24799	6901.018699	-129659.1397	-5194.507256	3113.417863	422.6849872	2.236407537
106200	2.889767497	-52445.77828	26003.57282	6797.320525	-129659.3766	-5322.131159	3275.427872	420.2409493	-5.518381465
106300	2.921198687	-52747.02048	26286.40639	6894.621983	-129648.7158	-5363.093186	3271.057503	417.7866174	-6.187671729
106400	2.967516707	-51979.77731	26703.19909	6973.468888	-129636.4908	-5361.769286	3175.047027	415.3025357	2.821827168
106500	2.932487633	-51403.15751	26387.98997	6729.669815	-129651.3138	-5699.980214	3289.932462	412.8142478	-4.565056644
106600	2.977294697	-51942.44314	26791.18633	7041.196103	-129622.76	-4981.973345	3210.29262	410.3066774	7.252294628
106700	2.909087866	-50250.24756	26177.42716	7067.550303	-129642.7106	-5399.363783	3356.443075	407.783315	-10.47948899
106800	3.009297251	-51911.56005	27079.16131	6899.740908	-129671.5686	-5123.462119	3243.141141	405.235502	8.699661073
106900	3.015094107	-51308.47061	27131.32432	6882.588853	-129659.4771	-5557.461298	3256.10278	402.6652781	21.23310016
107000	2.924378884	-50162.99823	26315.02338	7335.811915	-129666.105	-5326.409556	3427.413665	400.0621688	-21.65836881
107100	2.970702567	-50105.5638	26731.86705	7370.729632	-129661.4508	-5378.967034	3514.640661	397.4410856	-4.043775465
107200	3.013972831	-50637.38373	27121.23452	7035.125326	-129640.9444	-5139.582169	3297.105424	394.8116854	11.97484213
107300	3.008149048	-50405.75803	27068.82921	7044.975115	-129662.725	-5278.417632	3189.536883	392.169152	1.935572452
107400	3.000360359	-50382.01068	26998.74269	7290.259363	-129650.0257	-5184.035995	3189.767366	389.5148812	-1.538205835
107500	2.940910771	-49619.86342	26463.78558	7159.951552	-129632.7904	-5573.006378	3373.43753	386.8626081	9.624368517
107600	2.959492213	-50132.65794	26630.99067	7132.864922	-129656.8301	-4911.309226	3316.105416	384.1909741	-3.822853771
107700	2.96004583	-50669.63241	26635.9724	7195.925548	-129667.9316	-5373.706355	3241.002629	381.5153008	-13.49258191
107800	2.951668598	-50989.01224	26560.58988	7100.707855	-129664.5237	-5630.237025	3208.649261	378.8131673	8.580254661
107900	2.947541194	-50921.12777	26523.44943	7005.210997	-129644.4421	-5548.589049	3356.093426	376.0919038	-7.829489374
108000	2.963590601	-51424.1787	26667.87002	6994.94762	-129646.399	-5281.424961	3284.507756	373.3380987	-7.065324822
108100	2.924457128	-50615.68087	26315.72746	6848.0542	-129662.9056	-4709.21569	3413.342822	370.5510421	7.202412892
108200	2.913102767	-51112.59405	26213.55525	7187.472848	-129647.207	-5263.642581	3263.853886	367.7581166	-1.482886152
108300	2.913648209	-51397.96157	26218.46341	7328.862403	-129660.3983	-4743.409817	3275.492977	364.9240847	-2.509027299
108400	2.91845614	-51177.21828	26261.72757	7044.775379	-129669.9632	-5760.511106	3232.326127	362.076562	-4.629621258
108500	2.893279239	-51666.85781	26035.17323	7063.84962	-129646.4771	-5095.612424	3063.375548	359.1979115	10.63426218
108600	2.951629007	-52198.40979	26560.23362	7288.146382	-129648.7387	-5581.58569	3144.824442	356.3289536	-0.08193712769
108700	2.930088953	-52306.46805	26366.40544	6996.052883	-129653.4606	-5617.391528	3288.053613	353.4723379	2.329686074
108800	2.905168281	-52641.53855	26142.15677	6718.877409	-129661.4109	-5242.180251	3224.963649	350.6212362	3.103538367
108900	2.872377559	-52881.87996	25847.08946	6808.140484	-129657.6419	-5644.965999	3243.082007	347.7813322	0.8619262676
109000	2.858038731	-52534.07978	25718.06152	7033.768336	-129650.2573	-5452.670201	3206.346135	344.9448245	-3.832593625
109100	2.867210597	-52921.27829	25800.59455	6759.256604	-129648.7711	-5246.606059	3266.093052	342.0992322	7.567881811
109200	2.856230675	-53182.23356	25701.79173	6962.256924	-129670.6987	-5331.844838	3229.204083	339.2520213	-5.298858681
109300	2.887150924	-53280.40209	25980.02759	7038.028966	-129685.6943	-5808.580755	3368.992687	336.4013114	-8.391602822
109400	2.858108164	-53084.99086	25718.68632	6912.606519	-129666.1557	-5114.658238	3107.36209	333.5444375	2.359808201
109500	2.855262523	-53026.7624	25693.07982	7269.170681	-129654.3428	-5987.240933	3291.982956	330.6947971	-17.31136814
109600	2.874521697	-53274.02122	25866.38349	6770.835714	-129658.9529	-5342.046198	3264.319625	327.828123	0.7225400157
109700	2.860234172	-53199.70997	25737.81719	7132.937464	-129648.8316	-5816.007101	3227.636928	324.9624805	-14.38987625
109800	2.930313287	-54097.15637	26368.42411	6970.126533	-129661.058	-5384.491476	3292.328919	322.0877716	15.20736832
109900	2.908666542	-53656.71173	26173.63588	6948.54375	-129659.5623	-5433.204046	3175.500948	319.230182	-8.208037104
110000	2.901254229	-53784.31619	26106.93618	7086.826393	-129663.4715	-5314.32621	3379.558771	316.3790418	-3.335303778
110100	2.903258495	-53451.17903	26124.97156	6873.859549	-129642.6057	-6118.514267	3201.359083	313.5426791	16.53439137
110200	2.888059477	-53534.66283	25988.2032	7186.301803	-129662.3192	-5866.324239	3373.080972	310.7073017	-19.06284022
110300	2.926422817	-53261.71739	26333.41572	6892.147075	-129659.8194	-5866.062025	3186.49116	307.8825928	-1.646402786
110400	2.938493958	-53670.17993	26442.03789	7264.89161	-129651.9279	-6173.806403	3195.353335	305.0855506	-1.931624146
110500	2.976514675	-54139.51182	26784.1673	6917.506728	-129678.7181	-6020.840551	3215.230161	302.3037176	8.450736518
110600	2.927295807	-53340.95451	26341.27132	7066.790191	-129665.3683	-6122.15755	3287.325443	299.5458035	-0.3140008661
110700	2.95039901	-52945.55372	26549.16549	6998.108819	-129662.7551	-6051.335021	3496.996904	296.8146391	28.04151823
110800	2.977403635	-54022.94102	26792.16661	6840.82775	-129669.3492	-5704.613015	3295.619726	294.0936097	-14.6061771
110900	2.921327728	-52996.83543	26287.56756	7263.018083	-129682.851	-5743.866635	3286.230288	291.383338	7.708005934
111000	2.9291131	-53242.31378	26357.62423	6852.808672	-129683.3341	-6012.450891	3284.397606	288.6781624	22.82676181
111100	2.936549173	-53834.16843	26424.53773	7027.498694	-129674.9278	-6327.914296	3203.132034	285.9772796	-17.47805081
111200	2.925106743	-53354.46509	26321.57303	7284.997481	-129667.9064	-5868.74294	3243.722255	283.2552972	-14.52776866
111300	2.955414037	-52863.48762	26594.29322	7046.141614	-129664.7043	-6028.882352	3362.094561	280.5276893	5.667167452
111400	2.940075255	-53306.07742	26456.26718	7107.637372	-129676.6091	-5813.684943	3243.088063	277.8229558	-14.19955565
111500	2.94210995	-53520.08978	26474.57638	7061.973047	-129689.1524	-6020.776787	3240.171447	275.1343104	-3.919952992
111600	2.901698549	-53285.16239	26110.93439	7026.486557	-129677.6621	-6092.34134	3189.033646	272.4583596	26.86608273
111700	2.940805501	-53358.96789	26462.8383	7106.797017	-129676.7407	-5806.601585	3243.089958	269.7958954	-22.34448564
111800	2.951510028	-53754.77806	26559.16299	7087.716014	-129675.4429	-6045.702895	3233.921482	267.1519506	22.15672337
111900	2.943189518	-53764.27428	26484.29087	7364.971059	-129678.5814	-5879.921676	3171.224712	264.5307538	-3.548076687
112000	2.925431911	-53923.10267	26324.49905	7083.747709	-129660.2449	-6030.217475	3286.69473	261.9413238	5.885083711
