timestep	temperature	potential_energy	kinetic_energy	bond_harmonic_energy	pppm_energy	pair_lj_energy	angle_harmonic_energy
59800	1262.340987	4699.403231	3787.022961	4633.820596	-12.73935286	0	39.0436579
59900	199.4028019	2507.595577	598.2084056	2329.210704	-12.73935286	0	144.1104006
60000	1214.308554	2432.043835	3642.925662	2309.590859	-12.73935286	0	90.77733814
60100	373.5480449	4182.898174	1120.644135	4158.535502	-12.63315723	0	3.427837352
60200	907.1360831	489.3774795	2721.408249	380.5024947	-12.4532031	0	70.66213966
60300	265.8703022	2553.023643	797.6109067	2427.944299	-12.4532031	0	93.85673611
60400	1391.209512	2827.057986	4173.628537	2702.6894	-12.73935286	0	63.01877706
60500	202.0076485	5847.748269	606.0229454	5821.937391	-12.73935286	0	0.7661978624
60600	1458.757154	1402.049204	4376.271461	1318.305149	-12.73935286	0	55.39346394
60700	510.5453006	1029.754007	1531.635902	784.9320569	-12.45320309	0	201.0726151
60800	181.5081384	94.72331233	544.5244153	62.67966104	-12.73935286	0	0.08809070831
60900	1094.348378	2356.89878	3283.045135	2144.927863	-12.73935286	0	177.9834675
61000	920.4727175	4619.840343	2761.418152	4071.422406	-12.73935286	0	499.7529078
61100	327.841673	1201.126643	983.5250191	1032.904146	-12.73935286	0	122.563052
61200	298.2861018	1315.667616	894.8583053	731.1616252	-12.73935286	0	533.0341517
61300	742.7078211	3534.375475	2228.123463	3125.991052	-12.63315723	0	369.9340606
61400	133.12513	822.5708477	399.3753901	497.7315057	-12.73935286	0	286.408853
61500	1282.322141	1304.251904	3846.966424	1047.025624	-12.73935286	0	216.9709795
61600	293.0556362	59.00870555	879.1669085	25.84974419	-12.73935286	0	0.04310468614
61700	346.8850299	1519.941362	1040.65509	1485.146582	-12.73935286	0	0.2496628788
61800	1575.213843	3150.823862	4725.64153	2774.465196	-12.73935286	0	341.5622942
61900	1639.660517	1651.156831	4918.98155	1547.884483	-12.73935286	0	46.45042594
62000	243.2143203	130.7788815	729.6429609	84.70743965	-12.63315723	0	9.758045125
62100	456.9480383	916.5387361	1370.844115	837.7688189	-12.63315723	0	37.02164684
62200	352.207564	1689.582896	1056.622692	1418.773359	-12.73935286	0	231.1882269
62300	244.622355	2132.569693	733.8670649	2103.207177	-12.63315723	0	4.117269889
62400	228.8859567	4383.991495	686.65787	4286.046391	-12.73935286	0	72.87948492
62500	834.043359	1478.880299	2502.130077	1359.527131	-12.73935286	0	66.7810448
62600	308.044869	1964.953712	924.1346071	1478.095685	-12.73935286	0	444.5172207
62700	418.4512472	2362.682375	1255.353742	2313.194656	-12.73935286	0	2.514822192
62800	195.4990626	2224.981741	586.4971878	2142.790027	-12.73935286	0	52.62128004
62900	586.7017027	765.7326963	1760.105108	666.0841909	-12.63315723	0	60.59910914
63000	269.4273508	1321.76284	808.2820525	1154.529063	-12.73935286	0	115.8696345
63100	1229.931547	2357.492676	3689.794641	2146.348373	-12.73935286	0	171.2337329
63200	584.0530906	1785.661362	1752.159272	1633.791513	-12.73935286	0	119.2091227
63300	1812.546	1289.512374	5437.638001	1123.312885	-12.73935286	0	126.0120821
63400	392.3005268	5929.640013	1176.901581	5854.639857	-12.73935286	0	48.5107412
63500	497.4492136	6191.476737	1492.347641	6126.691476	-12.73935286	0	38.58581161
63600	149.0658777	1394.312343	447.197633	1313.604777	-12.73935286	0	50.51035203
63700	411.2899602	415.1870422	1233.869881	360.7852563	-12.63315723	0	26.0699168
63800	662.9180083	937.6068588	1988.754025	888.1256903	-11.99836523	0	16.22965336
63900	242.0663032	3391.327361	726.1989097	3356.740175	-12.4532031	0	3.643938879
64000	483.4191598	3032.713881	1450.257479	2649.764391	-11.99836523	0	330.6050801
64100	949.7331125	1965.324763	2849.199337	1836.944047	-12.63315723	0	67.79276946
64200	584.9154222	1635.543544	1754.746267	1551.859345	-12.73935286	0	50.24969385
64300	507.5984076	1714.486306	1522.795223	1669.844562	-12.73935286	0	2.896115227
64400	362.5748612	894.6427399	1087.724584	682.8992404	-12.73935286	0	180.5887675
64500	405.9486235	920.4009838	1217.84587	759.6135305	-12.73935286	0	123.6739156
64600	385.4505508	577.5324734	1156.351652	425.3849712	-12.73935286	0	105.6749976
64700	803.3347744	2612.473518	2410.004323	2187.430928	-12.73935286	0	364.732978
64800	774.405552	4629.821127	2323.216656	4372.205194	-12.45320314	0	220.0014982
64900	309.6842211	2368.146418	929.0526634	2335.258029	-12.63315723	0	1.6371939
65000	469.3045337	4297.024259	1407.913601	4241.479294	-12.73935286	0	24.06357596
65100	187.3547526	5665.166151	562.0642578	5554.013968	-12.63315723	0	86.26284206
65200	292.2160004	3148.247719	876.6480012	3110.078738	-12.73935286	0	9.949940421
65300	240.361067	500.9927482	721.083201	452.8331236	-12.73935286	0	2.526249163
65400	1209.377487	4466.290457	3628.132461	4369.577923	-12.45320309	0	76.17897597
65500	1173.122198	2272.183091	3519.366593	1572.587987	-12.73935286	0	657.9259498
65600	604.9614603	6471.176259	1814.884381	6324.905717	-12.45320309	0	117.8382077
65700	348.980487	407.5297198	1046.941461	362.0410849	-12.73935286	0	17.52904468
65800	447.9336333	1968.470092	1343.8009	1839.861673	-12.73935286	0	72.95668443
65900	1202.542394	4573.618407	3607.627183	3943.500291	-12.73935286	0	557.866649
66000	787.5032554	224.1343037	2362.509766	42.06581439	-12.73935286	0	151.3551654
66100	440.8811457	4315.690669	1322.643437	4123.764428	-12.73935286	0	163.3233104
66200	460.7126437	2054.110199	1382.137931	1875.386364	-12.73935286	0	137.9982452
66300	478.1543526	222.973363	1434.463058	58.11314538	-12.63315723	0	117.0179525
66400	462.7339386	2284.350858	1388.201816	1699.294114	-12.63315723	0	544.6486185
66500	375.7218801	339.3691409	1127.16564	169.7944532	-12.73935286	0	113.6055696
66600	521.6340167	82.73201694	1564.90205	39.94389186	-12.73935286	0	8.774265519
66700	896.8212074	203.6268802	2690.463622	73.89218782	-12.73935286	0	100.7686764
66800	421.6405192	1154.112616	1264.921558	1125.950492	-12.73935286	0	1.897826269
66900	737.2557504	4206.629391	2211.767251	4061.869238	-12.73935286	0	117.941165
67000	330.162896	3706.34835	990.488688	3610.995609	-12.63315723	0	69.50843063
67100	667.6062114	268.2377389	2002.818634	229.8428723	-12.73935286	0	6.6866229
67200	1719.409991	1901.785328	5158.229974	1687.973717	-12.73935286	0	157.6712651
67300	221.3731101	5294.825965	664.1193304	4987.254544	-12.63315723	0	269.1892992
67400	864.6514685	4607.574581	2593.954406	4255.687118	-12.73935286	0	316.3217673
67500	2016.82116	3820.056011	6050.46348	3709.511745	-12.73935286	0	76.1382307
67600	1767.356937	6782.245713	5302.070812	6260.031158	-12.63315724	0	460.2912674
67700	540.2349926	1379.7009	1620.704978	1324.576782	-11.99836534	0	24.7466015
67800	322.8394139	1137.064558	968.5182417	930.3740744	-12.63315724	0	167.665316
67900	470.1516283	5707.117611	1410.454885	5275.478514	-12.73935286	0	397.3017778
68000	315.1417247	1672.151405	945.4251741	1638.607687	-12.63315723	0	0.5979022927
68100	549.8717413	450.7257899	1649.615224	410.286412	-12.73935286	0	0.06196515069
68200	939.5946334	6398.321925	2818.7839	6299.143719	-12.73935286	0	71.38238846
68300	448.4132162	2253.862567	1345.239649	2044.970725	-12.63315723	0	175.0755903
68400	655.1598438	723.4891852	1965.479531	614.913846	-12.73935286	0	67.7457009
68500	529.7182141	1393.335665	1589.154642	1196.837906	-12.73935286	0	158.3292522
68600	1388.729676	3849.859525	4166.189028	3773.529757	-12.73935286	0	47.62931433
68700	1556.734377	2685.017758	4670.203131	2535.38618	-12.73935286	0	107.0275719
68800	296.8778934	1663.211815	890.6336802	1630.682935	-12.73935286	0	2.393767098
68900	774.0275039	1304.310065	2322.082512	1239.685814	-12.73935286	0	10.74372529
69000	860.1076032	194.6181653	2580.322809	152.3471132	-12.73935286	0	6.764827216
69100	465.1147303	5015.790563	1395.344191	4274.01445	-12.73935286	0	702.3883759
69200	1552.393961	1870.221929	4657.181882	1624.087711	-12.32564356	0	207.5872435
69300	418.9652805	3970.027121	1256.895841	3327.498481	-12.73935286	0	606.0826352
69400	285.5900628	1642.28022	856.7701884	1206.193395	-12.73935286	0	391.9244889
69500	700.8219298	421.2082864	2102.46579	338.4999416	-12.63315723	0	47.23851444
69600	745.3290057	7400.184869	2235.987017	7283.754987	-12.45320309	0	88.96654367
69700	134.5349172	1727.444299	403.6047515	1643.367062	-11.92654831	0	46.46978022
69800	143.8414962	949.1406724	431.5244885	853.6410155	-12.73935286	0	61.4266156
69900	235.1422405	4741.611228	705.4267214	4706.14304	-12.73935286	0	10.66035558
70000	1084.026797	1572.028645	3252.08039	1435.631354	-12.73935286	0	104.0085059
70100	749.0463092	101.1793413	2247.138928	13.52789949	-12.73935286	0	46.25083728
70200	944.9503005	2394.485368	2834.850901	2115.919071	-12.73935286	0	244.1197499
70300	823.3443799	896.2073242	2470.03314	777.2123135	-12.73935286	0	78.7221193
70400	681.7787338	1930.769519	2045.336202	1568.96153	-12.73935286	0	322.8412814
70500	1335.013429	3006.585417	4005.040288	2698.568401	-12.73935286	0	213.8766336
70600	333.581323	8711.943878	1000.743969	8337.303301	-12.73935286	0	334.1667322
70700	481.8557321	2132.109367	1445.567196	1789.5079	-12.73935286	0	301.7086768
70800	175.6380319	4789.66341	526.9140956	4734.362039	-12.63315723	0	29.51378644
70900	891.3799322	1492.070596	2674.139796	1149.049872	-12.73935286	0	277.924148
71000	547.1357699	1213.724956	1641.40731	1159.391438	-12.73935286	0	1.48249797
71100	1243.895638	314.2087196	3731.686915	34.26346842	-12.73935286	0	252.2464645
71200	371.4154785	5093.180408	1114.246436	5068.598418	-12.73935286	0	1.837328449e-05
71300	497.7399183	5638.493361	1493.219755	5225.355023	-12.73935286	0	383.904614
71400	676.7893061	2844.680286	2030.367918	2276.629164	-12.73935286	0	531.9373932
71500	1544.355031	3733.773766	4633.065092	2997.822578	-12.63315723	0	688.2097738
71600	602.4022657	3060.080031	1807.206797	3019.843642	-12.45320309	0	12.80932933
71700	615.2054855	1352.050975	1845.616456	1296.559142	-12.73935286	0	3.087545508
71800	1578.615945	3299.931675	4735.847836	2643.815534	-12.73935286	0	603.3909601
71900	873.5029716	233.8978823	2620.508915	148.6337997	-12.45320309	0	51.69111637
72000	507.5109922	2535.156003	1522.532977	2201.460708	-12.45320309	0	289.0326162
72100	518.8929219	3976.623439	1556.678766	3833.943632	-12.73935286	0	120.3799747
72200	404.5337916	2709.893682	1213.601375	2602.499724	-12.73935286	0	77.95573424
72300	259.6626348	3774.447309	778.9879044	3673.844412	-12.73935286	0	77.64536065
72400	331.3208304	3073.08455	993.9624913	2958.872699	-12.73935286	0	87.24914432
72500	332.49498	5065.595336	997.48494	4831.023752	-12.63315723	0	201.4316178
72600	491.9084108	542.2735863	1475.725232	452.0782625	-12.73935286	0	51.24082863
72700	646.329333	3104.853213	1938.987999	2936.787616	-12.73935286	0	135.9875075
72800	898.9652844	289.8978143	2696.895853	183.1023815	-12.73935286	0	75.81291344
72900	1563.15487	1323.009511	4689.464609	1211.633198	-12.73935286	0	60.3027246
73000	380.6016402	6442.890538	1141.804921	6141.176877	-12.73935286	0	265.4770291
73100	2136.158392	3404.016037	6408.475177	2264.056758	-12.73935286	0	742.2258505
73200	421.7764782	2802.975564	1265.329434	2767.301756	-12.73935286	0	6.550620864
73300	705.3159582	3643.054982	2115.947875	3494.437221	-12.45320311	0	117.9974824
73400	819.2465392	3805.205474	2457.739617	3596.670477	-12.45320311	0	168.0588421
73500	1810.028169	3264.628477	5430.084506	3078.236559	-12.73935286	0	121.2117683
73600	637.0600289	5385.579447	1911.180087	5100.226864	-11.99836518	0	247.074395
73700	291.4843574	952.6453099	874.4530721	795.2750934	-12.45320311	0	118.8419053
73800	1438.878985	2536.108475	4316.636954	2369.20467	-12.73935286	0	102.5484276
73900	767.2462461	644.2612212	2301.738738	587.127026	-12.73935286	0	12.51124036
74000	289.4731259	1035.909362	868.4193777	979.0791488	-12.63315723	0	21.62455798
74100	673.4173548	2450.504048	2020.252064	2317.543795	-12.73935286	0	73.56343222
74200	1043.507507	1147.30778	3130.522521	983.9390733	-12.73935286	0	134.7909947
74300	437.0947623	1257.396607	1311.284287	995.0435982	-12.73935286	0	221.8262945
74400	775.5531021	3838.748401	2326.659306	3671.233462	-12.73935286	0	137.7992059
74500	642.4512077	8862.483276	1927.353623	8834.007854	-12.73935286	0	4.604515754
74600	381.309297	6698.059216	1143.927891	6328.640609	-12.4532031	0	329.2152337
74700	644.4823429	4982.830705	1933.447029	4757.350329	-12.63315723	0	192.957068
74800	431.7256603	3811.171241	1295.176981	3686.000306	-12.73935286	0	97.77255118
74900	260.6655468	584.3039955	781.9966404	546.8097966	-12.73935286	0	0.01937314576
75000	224.2529169	3651.794942	672.7587506	3612.877676	-12.73935286	0	11.32689072
75100	776.6382373	5839.329908	2329.914712	5540.084203	-12.73935286	0	270.7824712
75200	1243.511572	4694.369961	3730.534716	4659.678882	-12.73935286	0	6.018108709
75300	985.0977361	1451.235307	2955.293208	665.9348974	-12.73935286	0	724.8195089
75400	332.4376683	1359.492897	997.3130049	1141.537966	-12.73935286	0	179.4356438
75500	1028.751121	323.7080178	3086.253364	242.2342911	-12.73935286	0	54.3612021
75600	473.1578047	9294.635403	1419.473414	9056.774267	-12.73935286	0	214.785445
75700	865.8427776	6882.613201	2597.528333	6856.181306	-12.73935286	0	0.8646937936
75800	256.747716	2410.045894	770.2431481	2257.489395	-12.73935286	0	121.916923
75900	649.9286074	868.6672713	1949.785822	631.0740778	-11.9983652	0	195.161178
76000	325.5297898	332.0728004	976.5893695	293.2914719	-12.45320309	0	0.2702322323
76100	204.3339208	2777.13705	613.0017624	2654.414923	-12.63315723	0	92.48286764
76200	437.915624	2019.594294	1313.746872	1975.223067	-12.73935286	0	11.19014646
76300	572.4859853	5072.028374	1717.457956	4793.621104	-12.63315723	0	249.7184483
76400	861.1098064	404.5425511	2583.329419	370.5564668	-12.73935286	0	1.53739779
76500	642.0431764	7038.844188	1926.129529	6802.821126	-12.73935286	0	204.2844829
76600	226.5563672	6074.629947	679.6691017	5894.896283	-12.63315723	0	150.4772463
76700	660.8165952	3566.614559	1982.449786	3245.407349	-11.99836518	0	288.8720172
76800	252.7510284	3844.203697	758.2530853	3503.349947	-12.73935286	0	299.9523452
76900	984.9131766	181.0095868	2954.73953	98.58357745	-12.73935286	0	55.05694784
77000	458.6843806	4221.112722	1376.053142	4022.688894	-12.73935286	0	166.9786749
77100	626.2799923	527.6101004	1878.839977	393.0165763	-12.73935286	0	91.1558717
77200	151.7614596	2134.783609	455.2843787	1651.810163	-12.73935286	0	441.8195524
77300	252.135995	3997.216444	756.4079851	3863.549503	-12.45320314	0	99.01094369
77400	500.7627424	2763.125101	1502.288227	2722.038497	-12.73935286	0	7.996455435
77500	2087.492575	2418.994206	6262.477725	2231.628308	-12.73935286	0	88.63291698
77600	1378.19026	3666.188701	4134.57078	3031.810733	-12.63315724	0	586.0541355
77700	899.7990906	2238.029651	2699.397272	2179.179248	-12.73935286	0	22.63930429
77800	431.0773368	2212.913098	1293.232011	2098.569777	-12.73935286	0	84.44856673
77900	214.7948116	5706.955957	644.3844349	5483.855761	-12.73935286	0	191.7919317
78000	1402.481845	935.9188672	4207.445535	810.6838725	-11.99836522	0	79.71522006
78100	1299.097864	3613.304785	3897.293592	3092.534533	-12.73935286	0	458.6674162
78200	413.8943322	3515.555668	1241.682997	2855.499736	-11.99836522	0	614.168911
78300	983.8557396	5116.951468	2951.567219	5090.214787	-11.99836522	0	3.553942393
78400	465.4860085	1584.03993	1396.458025	1503.097226	-12.73935286	0	45.76076057
78500	1315.631338	2057.84901	3946.894014	1863.013436	-12.73935286	0	141.8525956
78600	566.7180584	1365.737183	1700.154175	1068.763262	-12.73935286	0	254.8644032
78700	1002.291229	3102.110177	3006.873686	2964.364961	-12.73935286	0	107.4407027
78800	165.541244	2805.581203	496.623732	2713.307732	-12.73935286	0	63.38773452
78900	640.1566932	1593.398182	1920.47008	1515.509117	-12.73935286	0	26.55270907
79000	212.6678122	4403.160519	638.0034366	4085.303023	-12.73935286	0	275.8217196
79100	121.5671896	1116.385408	364.7015687	1068.853957	-12.45320311	0	24.02954331
79200	1345.140594	4204.347286	4035.421781	3473.229117	-12.73935286	0	612.1613632
79300	437.034351	3524.211498	1311.103053	3444.487923	-12.73935286	0	23.95991648
79400	726.5005302	1042.781483	2179.501591	863.8021394	-12.63315724	0	139.1824566
79500	1078.616908	1616.438636	3235.850723	1532.657836	-12.73935286	0	27.3656373
79600	292.7892784	3291.580216	878.3678353	3257.388647	-12.63315724	0	4.180075709
79700	416.7391196	4554.354666	1250.217359	4386.723059	-11.99836533	0	136.3264781
79800	272.4830176	1203.138511	817.4490527	1031.183239	-12.73935286	0	139.6603644
79900	506.0845189	3880.372985	1518.253557	3801.857605	-12.73935286	0	51.4772586
80000	1152.274732	909.8072965	3456.824197	664.7805327	-12.73935286	0	206.7772806
80100	489.6157112	1496.150883	1468.847134	1381.995139	-12.73935286	0	82.61124748
80200	1651.409534	993.2189397	4954.228603	895.3152884	-12.73935286	0	51.43179154
80300	326.8692135	2436.849067	980.6076406	2331.457696	-12.73935286	0	74.34376767
80400	737.8310524	1952.8902	2213.493157	1576.721617	-12.73935286	0	332.2919736
80500	438.546767	923.2192482	1315.640301	769.5101009	-12.73935286	0	115.7466978
80600	544.2622838	4287.088507	1632.786851	4233.350648	-12.73935286	0	21.18136511
80700	249.8478284	3795.034576	749.5434852	3564.725534	-12.73935286	0	199.8803834
80800	853.6368277	2560.403715	2560.910483	2479.706477	-12.4532031	0	13.25515761
80900	357.9353529	588.0168984	1073.806059	286.0475863	-11.99836534	0	246.974231
81000	1325.587932	4403.800023	3976.763796	4376.180455	-12.73935286	0	3.348572389
81100	1090.70351	8412.568786	3272.11053	7983.331857	-12.73935286	0	382.9518048
81200	867.6799039	1956.73535	2603.039712	1830.619077	-12.63315723	0	89.01119166
81300	480.8308166	127.3340416	1442.49245	67.49929987	-12.73935286	0	23.30252667
81400	310.2434161	2702.301877	930.7302484	2651.858403	-12.73935286	0	22.21888387
81500	253.670773	3855.159186	761.0123189	3644.328968	-11.99836533	0	176.4225694
81600	465.1213401	2117.95492	1395.36402	1839.866572	-12.73935286	0	242.1406202
81700	249.6359063	6649.909843	748.907719	5913.317066	-11.99836519	0	631.6149878
81800	225.817143	4366.309164	677.451429	4094.655996	-12.73935286	0	242.9276754
81900	270.4838352	2190.641426	811.4515057	2078.440477	-12.73935286	0	81.79422177
82000	440.4470754	274.3502817	1321.341226	228.641477	-12.73935286	0	2.932282308
82100	397.3299286	1444.555029	1191.989786	1418.174327	-12.4532031	0	1.512499881
82200	1014.150845	1507.186684	3042.452535	1479.49231	-12.53997642	0	0.8026147911
82300	1034.472899	2810.346659	3103.418696	2770.170843	-12.63315723	0	12.98939909
82400	233.0390647	7296.72568	699.1171941	7198.73041	-12.73935286	0	72.99693296
82500	232.0520158	5635.555067	696.1560473	5511.680312	-12.45320314	0	97.84700576
82600	473.0969674	7460.300436	1419.290902	7239.754649	-12.73935286	0	190.2007964
82700	198.2494773	2303.537538	594.7484318	2051.339278	-12.73935286	0	217.9541822
82800	528.5141105	2828.169111	1585.542331	2795.700297	-12.63315724	0	1.238324517
82900	298.0691201	1057.896356	894.2073604	906.6014878	-12.73935286	0	105.8439436
83000	232.7937491	851.0051687	698.3812473	820.4965535	-12.63315724	0	0.264610248
83100	306.1436183	945.880246	918.430855	887.4233908	-12.73935286	0	19.80450731
83200	1885.180258	2562.311809	5655.540774	1880.576085	-12.63315724	0	622.5944158
83300	269.3823982	4663.288674	808.1471945	4628.853751	-12.4532031	0	11.15164308
83400	311.7352164	2604.768852	935.2056493	2392.085103	-12.63315724	0	180.4576037
83500	846.3484426	2233.309488	2539.045328	1871.226207	-12.73935286	0	308.0882293
83600	665.4508214	1950.603929	1996.352464	1911.218449	-12.73935286	0	13.44189857
83700	424.7601762	1561.828747	1274.280528	1503.731569	-12.73935286	0	4.146144158
83800	865.7276385	2392.481862	2597.182916	2129.936729	-12.45320309	0	227.8399905
83900	1588.926817	1251.460415	4766.780451	1184.175615	-12.73935286	0	24.21654616
84000	739.2712835	986.1548561	2217.813851	896.4851941	-12.45320314	0	57.40513813
84100	992.7038225	184.7102096	2978.111468	108.6429965	-12.63315723	0	48.36181038
84200	728.0995162	3411.305356	2184.298548	3367.604266	-12.73935286	0	14.70297092
84300	825.9336055	4516.924643	2477.800817	4329.633376	-12.73935286	0	159.964203
84400	164.7397297	890.3578824	494.2191891	812.5788462	-12.45320314	0	31.04933631
84500	480.2103083	3508.500268	1440.630925	3273.39408	-12.73935286	0	197.5016069
84600	217.4604992	217.1497805	652.3814977	106.1180973	-12.73935286	0	82.69247748
84700	598.8727814	118.1878777	1796.618344	75.66497366	-12.63315723	0	8.682801658
84800	505.0647957	5563.630372	1515.194387	5356.667527	-12.73935286	0	180.977344
84900	373.0767178	915.8579972	1119.230153	603.944791	-12.73935286	0	260.7719991
85000	1676.731621	2813.756952	5030.194862	2629.555103	-12.73935286	0	105.1643222
85100	452.7683193	1001.601064	1358.304958	933.7893174	-12.73935286	0	34.44399916
85200	349.6041084	590.5691544	1048.812325	451.212533	-12.73935286	0	101.8919963
85300	289.9230052	4641.675394	869.7690157	4613.3059	-12.45320314	0	5.378463916
85400	754.2052829	3430.539835	2262.615849	2852.547807	-12.73935286	0	518.0871061
85500	1694.636835	2439.360236	5083.910506	2183.113254	-12.73935286	0	218.6759408
85600	2136.158542	2730.385657	6408.475625	2419.335265	-12.73935286	0	241.5545201
85700	662.2772004	3752.119495	1986.831601	3527.799668	-12.73935286	0	187.8252512
85800	487.5041878	2299.422882	1462.512563	2150.842973	-12.63315724	0	114.7215926
85900	1711.676825	2370.193958	5135.030475	2181.393775	-12.73935286	0	128.4152055
86000	2136.15834	3558.859711	6408.475019	3495.299427	-12.73935286	0	3.552767497
86100	251.6957853	1337.438737	755.0873559	1113.340205	-12.73935286	0	192.2506227
86200	483.4612455	3090.179333	1450.383737	3033.658467	-12.73935286	0	31.14584714
86300	1212.407032	576.4727059	3637.221097	413.7195971	-12.73935286	0	124.617104
86400	306.779201	2992.223708	920.337603	2913.800332	-12.32564352	0	51.95464003
86500	303.7808429	322.4230437	911.3425287	276.9133001	-12.73935286	0	10.42961175
86600	1008.490416	4979.157592	3025.471249	4928.015866	-12.4532031	0	23.92103802
86700	466.2122752	454.6214581	1398.636826	391.3727646	-12.73935286	0	16.44603208
86800	467.8815081	791.4272597	1403.644524	688.7450149	-12.32564357	0	67.08838869
86900	784.6953286	5729.863275	2354.085986	5701.738985	-12.45320311	0	5.098020894
87000	250.9874605	1491.575631	752.9623815	1395.41472	-12.73935286	0	41.74540604
87100	558.6701959	169.9289494	1676.010588	8.26688726	-12.63315723	0	131.9829838
87200	636.3232721	963.4512759	1908.969816	889.5272353	-12.73935286	0	19.13097721
87300	336.7375201	95.68421103	1010.21256	44.3733934	-12.73935286	0	15.22599041
87400	187.619054	462.855481	562.8571621	381.9199654	-12.73935286	0	45.02529577
87500	610.9361399	143.931005	1832.80842	113.271663	-12.73935286	0	0.03402886211
87600	1137.085323	2345.694679	3411.255968	2052.489506	-12.73935286	0	251.8336952
87700	1635.906558	593.7885808	4907.719675	500.9381509	-12.73935286	0	40.65251398
87800	587.9557306	2003.721178	1763.867192	1934.589854	-12.73935286	0	40.35307822
87900	787.2383495	3978.949432	2361.715048	3945.428177	-12.73935286	0	9.05814403
88000	1398.09643	1502.976102	4194.28929	1402.307741	-12.73935286	0	56.38735951
88100	849.6500312	2641.38593	2548.950094	2452.734379	-12.63315724	0	156.6878957
88200	555.5817434	3421.432534	1666.74523	3082.484185	-12.73935286	0	311.9262214
88300	1191.476864	3415.047377	3574.430591	2887.5167	-12.73935286	0	463.6054504
88400	637.3214079	5439.181465	1911.964224	5070.994033	-12.73935286	0	325.089682
88500	1339.45074	614.5662691	4018.35222	570.9007996	-12.63315723	0	2.244783555
88600	1370.907044	3022.603021	4112.721132	2993.537898	-12.20212245	0	0.798240607
88700	824.7680631	4508.688788	2474.304189	4249.591388	-12.21426541	0	221.2835604
88800	646.2417009	2321.517595	1938.725103	1855.434453	-12.73935286	0	416.5843714
88900	200.9737998	3355.992042	602.9213993	2923.608054	-12.73935286	0	398.3222383
89000	678.4201888	3265.279701	2035.260566	3226.953678	-12.73935286	0	9.170081766
89100	783.4836523	3148.047219	2350.450957	2701.732022	-12.73935286	0	385.8151633
89200	225.728056	1488.635407	677.1841681	1163.31048	-12.73935286	0	279.78663
89300	2136.158498	3174.419093	6408.475494	2741.776278	-12.45320311	0	340.3157432
89400	904.6987013	1573.674211	2714.096104	1388.438149	-12.73935286	0	135.5373724
89500	647.2961802	1655.715226	1941.888541	1512.878477	-12.73935286	0	98.87070241
89600	716.6982869	3190.244379	2150.094861	3040.911028	-12.73935286	0	110.9082979
89700	715.5418396	553.7282837	2146.625519	184.9732892	-12.63315723	0	301.8590327
89800	189.6313559	727.7692956	568.8940678	654.1759658	-12.73935286	0	18.92880334
89900	1676.23643	3914.199414	5028.70929	3063.419398	-11.99836521	0	782.2927025
90000	355.789617	3567.042176	1067.368851	3526.063442	-12.73935286	0	12.95570027
90100	531.2870181	1366.752846	1593.861054	1310.702214	-12.73935286	0	20.01431909
90200	302.5270741	451.8763818	907.5812223	424.1077493	-12.63315723	0	0.02039625692
90300	238.4086834	1166.808074	715.2260502	919.8274933	-12.73935286	0	180.2507147
90400	376.1044556	7135.214026	1128.313367	6866.875866	-12.73935286	0	234.9937461
90500	241.5928529	3874.440734	724.7785588	3846.444923	-12.73935286	0	5.962453901
90600	293.7233788	475.1704748	881.1701365	377.8440209	-12.63315723	0	66.12569562
90700	629.3906308	1245.21323	1888.171892	501.1575831	-12.73935286	0	684.6477236
90800	330.5459351	8151.404197	991.6378053	7483.167533	-12.73935286	0	586.1545626
90900	1013.502821	4991.019195	3040.508462	4959.375517	-12.73935286	0	5.993385859
91000	1401.119075	2536.598849	4203.357224	2449.014112	-12.73935286	0	23.5084217
91100	691.0210927	1794.161664	2073.063278	1763.178597	-12.63315723	0	0.2318335822
91200	454.2040008	3810.116144	1362.612002	3389.947438	-12.73935286	0	379.1026718
91300	274.8447429	7073.244058	824.5342286	7048.04947	-12.45320314	0	2.582377405
91400	548.3455026	2764.240656	1645.036508	2701.64394	-12.73935286	0	15.78420206
91500	356.7451124	2691.302824	1070.235337	2665.100095	-12.73935286	0	0.2509264494
91600	392.0155196	405.3711873	1176.046559	373.2420036	-12.73935286	0	1.647436073
91700	1315.112796	2974.525215	3945.338388	2925.102971	-12.73935286	0	19.54621873
91800	445.9183802	2294.742235	1337.755141	2085.902476	-12.73935286	0	171.615341
91900	364.7223454	2788.253763	1094.167036	2717.810676	-12.73935286	0	44.69439841
92000	885.1875531	2326.932373	2655.562659	2183.378478	-12.73935286	0	111.3227088
92100	297.8296129	5530.259802	893.4888388	5474.465386	-12.73935286	0	29.38636627
92200	617.2426258	1989.867187	1851.727878	1698.890899	-12.73935286	0	247.7342657
92300	433.3288204	5076.120207	1299.986461	4930.855835	-11.99836533	0	117.9602943
92400	168.2077224	3046.671899	504.6231671	2838.551223	-12.63315723	0	177.2938916
92500	996.5251818	246.9892136	2989.575545	52.12038483	-12.73935286	0	165.7411432
92600	294.1152468	1110.415671	882.3457404	1050.474655	-12.73935286	0	9.60340592
92700	711.9838062	3055.981474	2135.951419	2837.160141	-11.9983652	0	179.6642129
92800	1498.261837	2199.604713	4494.785511	2174.333516	-12.73935286	0	2.128591023
92900	828.6134005	2030.129031	2485.840201	1990.127137	-12.73935286	0	13.68357239
93000	532.1184524	478.2979005	1596.355357	179.1187343	-12.73935286	0	247.4218162
