timestep	temperature	potential_energy	kinetic_energy	bond_harmonic_energy	pppm_energy	pair_lj_energy	angle_harmonic_energy	volume	pressure
15600	2.715017052	-52054.63018	24431.08095	4359.793541	-129667.0007	-4325.95318	2933.023202	512	7.089074673
15700	2.725286078	-52517.61538	24523.48678	4480.158706	-129662.0278	-3849.665087	2918.825202	512	3.659123722
15800	2.74431709	-53056.59935	24694.73734	4368.297824	-129655.1496	-3645.875279	2950.673364	512	-8.812191787
15900	2.708662822	-53047.64137	24373.90241	4520.342833	-129652.0719	-3885.659662	3215.289308	512	-7.253116949
16000	2.672406516	-52926.04389	24047.65003	4401.31156	-129634.7632	-4395.106021	3111.314343	512	-10.82721878
16100	2.679002698	-53163.5356	24107.00578	4502.483038	-129645.3208	-3903.917264	3079.057799	512	-10.55642489
16200	2.668251773	-53349.82765	24010.26358	4487.905152	-129647.6227	-3817.591205	3058.936225	512	7.380718088
16300	2.645715297	-53051.24656	23807.4691	4453.132178	-129652.7394	-3923.22872	3114.414626	512	1.810079627
16400	2.642686912	-53868.60673	23780.21818	4373.954652	-129649.6344	-3781.259727	3028.677328	512	-6.177193787
16500	2.649667924	-54686.9407	23843.03682	4486.797883	-129651.3575	-3720.365269	2946.343642	512	-0.4080864582
16600	2.589735341	-54260.31165	23303.73346	4563.518892	-129628.342	-4291.62536	3061.233436	512	-12.34089796
16700	2.594859209	-54794.33414	23349.84059	4488.091221	-129632.42	-4193.667877	3129.657537	512	-14.15530653
16800	2.610050696	-55039.03624	23486.54119	4471.952873	-129623.2217	-4471.714669	3046.884896	512	-11.55235906
16900	2.640448624	-55570.22982	23760.07694	4596.178476	-129653.7754	-3947.300444	2994.148069	512	6.326480468
17000	2.597556762	-55881.37025	23374.11453	4545.022758	-129654.5419	-3484.583821	2888.096579	512	-2.276153755
17100	2.618735423	-56231.38159	23564.6907	4508.303863	-129660.4751	-3774.731663	3020.211523	512	7.147591478
17200	2.576210833	-55757.20949	23182.03318	4471.767268	-129653.7828	-4157.593757	2906.526975	512	0.8987218184
17300	2.569451843	-55994.1226	23121.21241	4447.760853	-129658.3861	-4178.218699	2869.74667	512	-8.813392367
17400	2.588807521	-56296.58663	23295.38448	4561.382072	-129648.2207	-3988.419291	2995.444777	512	0.08665778861
17500	2.580989984	-56872.56447	23225.03837	4414.899947	-129645.8111	-4106.707254	2811.498747	512	-0.7491621745
17600	2.558801474	-56587.98111	23025.37506	4484.618965	-129674.9299	-4406.412908	2858.990485	512	-7.350246435
17700	2.509950669	-56232.08812	22585.79109	4438.244133	-129656.4321	-4700.374591	2956.893218	512	3.359700684
17800	2.573932467	-56791.65039	23161.5313	4546.167779	-129633.7296	-4594.940859	2992.457325	512	-0.4114756101
17900	2.586918436	-56587.41665	23278.38555	4457.495199	-129634.6918	-4206.92517	2945.392637	512	7.841356989
18000	2.584070504	-56249.26281	23252.75843	4441.325715	-129658.1913	-4579.870813	2817.658275	512	-2.237996415
18100	2.583957347	-56373.08509	23251.74019	4498.497781	-129612.7775	-4464.160814	3089.413506	512	-6.874515555
18200	2.604072078	-56752.02634	23432.74259	4460.557214	-129667.7519	-4764.532044	3011.007951	512	-1.160844817
18300	2.628766094	-56078.28832	23654.9517	4629.208325	-129640.1515	-4765.448695	2911.524586	512	-6.046923253
18400	2.633380936	-55837.22706	23696.47835	4522.436735	-129617.1959	-4223.557897	3092.894111	512	13.99144451
18500	2.677601462	-56522.41415	24094.39676	4749.031577	-129657.5015	-4608.759632	2972.705331	512	1.615782462
18600	2.626146188	-55320.32187	23631.37648	4665.350556	-129649.5921	-4901.035232	3100.560709	512	5.295727345
18700	2.681598066	-56608.63177	24130.3602	4704.85812	-129646.8626	-4760.175664	3040.33778	512	-15.02850477
18800	2.668701589	-55711.05654	24014.31125	4710.585912	-129663.9426	-4319.050298	3087.082007	512	-1.682555332
18900	2.710500064	-56476.93608	24390.43483	4671.152795	-129643.6356	-4658.62221	3051.494583	512	7.612507208
19000	2.686489777	-55435.0249	24174.37825	4819.599237	-129652.1836	-4333.004849	2877.372954	512	2.77121857
19100	2.681183924	-56057.60516	24126.63354	4674.521485	-129674.928	-4827.758168	3239.459169	512	0.1393403081
19200	2.657440952	-55704.08399	23912.98241	4661.917975	-129671.1782	-4545.296622	3176.375969	512	-6.578085114
19300	2.649993088	-55273.6103	23845.9628	4810.542889	-129677.2443	-4366.974278	3010.505405	512	4.96945439
19400	2.643015338	-55257.37964	23783.17352	4624.703878	-129640.0944	-4854.95852	3303.211971	512	-0.8342482837
19500	2.67000852	-55591.8193	24026.07167	4771.675188	-129662.7084	-5187.143299	3186.016204	512	-15.55801402
19600	2.653696782	-55659.11872	23879.29049	4840.712261	-129653.1491	-4575.395304	2982.623489	512	-3.502598379
19700	2.626845178	-55361.84195	23637.66634	4681.032167	-129647.6061	-4579.641834	3077.297639	512	4.582937923
19800	2.653583147	-55831.32039	23878.26795	4875.641633	-129642.5552	-4843.782054	2979.276578	512	2.487570764
19900	2.648141816	-55736.41259	23829.30413	4788.94825	-129635.1683	-4731.695302	3103.114513	512	4.554115918
20000	2.654426426	-55933.65671	23885.8562	4650.577414	-129665.4249	-4560.47814	3087.889777	512	8.66603878
20100	2.654915167	-55582.50474	23890.25413	4712.722187	-129640.9396	-5003.909302	3147.020404	512	-8.12750312
20200	2.684166084	-56527.36998	24153.4685	4813.238568	-129670.2832	-4869.845876	2990.915032	512	-4.287908423
20300	2.620018197	-56161.17151	23576.23375	4662.57302	-129673.1325	-4776.279056	3113.806549	512	1.208875955
20400	2.615182764	-56384.25371	23532.7221	4810.13345	-129672.2326	-4871.016017	3072.473034	512	-2.352907332
20500	2.606484474	-56009.68436	23454.45054	4758.287012	-129657.2613	-4160.365718	3089.581818	512	8.840267294
20600	2.624891983	-56102.453	23620.09051	4688.776158	-129661.7996	-4536.967097	3102.214709	512	5.977662453
20700	2.610400555	-56441.37399	23489.6894	4822.068696	-129668.4285	-5120.05126	2948.888054	512	-8.184573713
20800	2.627126396	-56236.1336	23640.19688	4700.798214	-129667.492	-4880.177086	2829.801854	512	-0.8342211952
20900	2.603176731	-56533.58476	23424.68581	4612.323233	-129658.0452	-5114.054403	3029.582583	512	10.23668723
21000	2.612711123	-56853.01511	23510.48104	4848.373342	-129673.7406	-4961.663368	2936.620581	512	-8.98665943
21100	2.624686196	-57144.60588	23618.23874	4844.842374	-129656.9276	-4633.779247	2999.930026	512	-6.963171086
21200	2.61484524	-56777.61089	23529.68489	4719.04577	-129683.9704	-4664.12451	3254.689163	512	4.643628438
21300	2.613157788	-57118.73588	23514.50036	4891.964927	-129665.2231	-4478.38402	3012.345889	512	-7.107953881
21400	2.603209793	-56422.56889	23424.98332	4830.359765	-129653.9105	-4591.485721	3008.877498	512	9.330876505
21500	2.662457123	-57458.28048	23958.12042	4842.803251	-129653.2201	-4654.811058	3001.243956	512	10.5556408
21600	2.597444491	-57346.87915	23373.10426	4980.133808	-129654.0883	-4838.420658	2986.171686	512	-15.00394788
21700	2.619692109	-56622.25825	23573.29944	4758.698257	-129661.93	-4792.634393	3293.60679	512	3.269541811
21800	2.602764334	-57511.95582	23420.97486	4817.6371	-129656.4401	-4789.461154	3026.130236	512	1.487913473
21900	2.6019453	-57096.29475	23413.60479	4850.764318	-129662.7162	-5403.210841	3082.455576	512	-7.399038685
22000	2.611477587	-57644.38941	23499.38107	4944.584058	-129646.4435	-4779.98231	2921.281692	512	1.692140259
22100	2.613997331	-57765.59535	23522.05498	4755.049071	-129648.0857	-4956.825714	3119.603899	512	14.96105509
22200	2.572955914	-56905.69359	23152.74379	5039.292821	-129661.9161	-4588.422234	3039.461108	512	-3.809828204
22300	2.613806334	-57834.20328	23520.3363	5003.882177	-129664.8781	-4430.831527	2963.679344	512	1.436925474
22400	2.623819672	-57711.40907	23610.44131	4809.536896	-129684.7369	-5046.148037	3073.756888	512	19.13251483
22500	2.62304023	-57806.93339	23603.42751	5087.461299	-129681.3169	-4857.849923	2850.303544	512	5.582984575
22600	2.580903498	-57310.92025	23224.26013	4872.09357	-129647.0479	-4856.996594	3096.055113	512	3.998215433
22700	2.622935989	-57900.17821	23602.4895	5074.436698	-129656.3978	-4971.051482	2962.322413	512	2.639590267
22800	2.569451369	-57189.12317	23121.20814	4916.111438	-129659.17	-4861.024345	3075.984407	512	5.124210301
22900	2.627622107	-57741.21996	23644.65753	5089.565813	-129651.6658	-4735.536712	3182.809013	512	-7.110959205
23000	2.610465635	-57749.72984	23490.27501	5140.106141	-129668.3058	-4569.376388	3036.891223	512	-0.01153140181
23100	2.588009649	-57605.66916	23288.20482	5020.328271	-129680.1633	-4642.009982	3198.624725	512	6.334868881
23200	2.607614636	-57799.75459	23464.6203	4726.341612	-129672.4007	-4895.341687	3335.17692	512	-10.32051832
23300	2.594862667	-57787.34359	23349.87171	5220.742394	-129653.0327	-4802.648426	3035.695641	512	-11.30668015
23400	2.64257892	-57949.98434	23779.24641	5005.995605	-129639.9207	-4302.805027	3027.653143	512	8.863441861
23500	2.590660008	-57818.66412	23312.05408	5025.032832	-129622.7081	-4712.696423	3091.009086	512	-11.28825532
23600	2.618089109	-57703.66716	23558.87485	5144.36019	-129666.5864	-4701.649303	3091.643297	512	-5.534937116
23700	2.618590861	-58006.06508	23563.38987	5041.114815	-129655.8566	-4563.976663	3132.257135	512	-1.746884037
23800	2.613119054	-57864.50913	23514.1518	4975.927785	-129671.83	-4617.431288	3185.864182	512	4.295547743
23900	2.624817496	-58245.96178	23619.42024	4991.940075	-129671.9351	-4890.298362	3032.5586	512	-2.427806224
24000	2.627457852	-58083.87135	23643.17948	5137.873842	-129671.2128	-5082.731467	3139.14932	512	2.250758909
24100	2.59386389	-57909.81731	23340.88421	4995.823802	-129662.9156	-5503.495765	2970.438603	512	0.2079258928
24200	2.64174871	-58478.70007	23771.77577	5107.501348	-129658.3154	-4533.03145	3133.304297	512	-2.146641611
24300	2.631253745	-58109.08846	23677.33683	4939.871089	-129663.26	-4910.376426	3170.032444	512	2.9580914
24400	2.653947214	-58623.81665	23881.544	5222.495092	-129671.3618	-4450.986925	2979.138125	512	-1.763536397
24500	2.57687826	-57634.23018	23188.03902	5062.601808	-129650.1694	-4828.852811	3195.399101	512	1.289114673
