timestep	temperature	potential_energy	kinetic_energy	bond_harmonic_energy	pppm_energy	pair_lj_energy	angle_harmonic_energy	volume	pressure
101800	3.305075097	-40082.44521	29740.71826	7622.804613	-129644.5521	-4248.133953	3534.010733	502.9297114	-1.865824804
101900	3.337580182	-40823.5794	30033.21527	7315.056709	-129645.7574	-4641.289015	3725.044578	501.8735616	-5.614845915
102000	3.263359817	-40029.56426	29365.34331	7623.055064	-129632.1319	-4722.416862	3805.255705	500.77125	-3.804948484
102100	3.250814831	-40135.24482	29252.45725	7601.135851	-129636.4116	-4659.581818	3664.720523	499.6292954	1.552572808
102200	3.29523135	-40447.41556	29652.1393	7589.713551	-129647.8504	-5025.060088	3648.550036	498.4468378	-8.284537146
102300	3.247252832	-40129.07665	29220.40461	7647.530326	-129642.9592	-4715.827395	3483.190242	497.1994623	3.46659321
102400	3.314808799	-39764.92294	29828.30698	7940.89632	-129642.6251	-4832.655641	3588.555893	495.879984	-4.622401641
102500	3.294043052	-39705.7443	29641.4464	7611.634168	-129638.2815	-5371.641202	3899.571895	494.5188124	-5.20596866
102600	3.289405607	-39431.74491	29599.71635	7963.895002	-129649.2604	-4648.284211	3715.540067	493.1044206	2.623020988
102700	3.310433458	-40281.33063	29788.93547	7774.977908	-129643.0711	-4940.240999	3567.226302	491.6464291	10.85517542
102800	3.322937122	-39745.51349	29901.44969	7842.789586	-129652.3113	-5052.130463	3596.966886	490.125898	-5.914999964
102900	3.361845116	-40589.17316	30251.56328	7921.296162	-129652.5776	-5187.188022	3607.833562	488.5574779	-2.07384413
103000	3.345817946	-39518.57586	30107.34278	7981.777281	-129638.9253	-5054.037904	3634.798846	486.9411259	12.31121003
103100	3.383638772	-40293.73406	30447.67349	7820.896431	-129633.4569	-5429.275721	3703.840456	485.2966491	-11.93942382
103200	3.39308605	-40330.92319	30532.68482	7523.124929	-129624.5668	-4935.417108	3721.768877	483.6189306	2.496581497
103300	3.365477559	-40230.36055	30284.24982	8057.622765	-129644.2848	-5354.520159	3578.516138	481.9244024	-11.01532054
103400	3.351461841	-40586.18646	30158.12938	7872.317361	-129639.604	-5397.582535	3715.213328	480.1977325	-18.82730638
103500	3.305065621	-40107.39904	29740.63299	7542.050008	-129643.0866	-5105.058324	3807.046703	478.4270655	4.949786959
103600	3.306926478	-40148.37915	29757.37791	7808.719571	-129658.8562	-4857.440705	3659.466418	476.6062841	-3.024624908
103700	3.3297861	-41231.18198	29963.08022	8001.699117	-129635.5588	-4996.937389	3733.026703	474.7594856	-7.283891033
103800	3.293036971	-40462.70122	29632.39319	7951.11412	-129637.4282	-4765.384026	3792.015757	472.8754279	-7.060894393
103900	3.259718672	-40867.90786	29332.57847	7963.136585	-129641.2913	-4824.312345	3517.839248	470.9714127	1.710974417
104000	3.251314092	-41148.44324	29256.94986	7765.70378	-129652.9792	-5079.768949	3856.272591	469.0183432	-3.780385313
104100	3.253774125	-41715.95921	29279.08646	7542.812357	-129662.8943	-4990.614499	3606.364101	466.9852441	-12.99142282
104200	3.230288835	-41643.63428	29067.75409	7657.763103	-129659.0508	-4382.796833	3683.826187	464.9048107	2.583999774
104300	3.267753742	-42153.51173	29404.88205	7400.854131	-129661.1792	-4915.173395	3630.12578	462.7927612	-6.733387413
104400	3.192186213	-41441.68706	28724.88763	7742.400711	-129639.6962	-5123.808253	3600.676142	460.633674	-3.393723363
104500	3.213312753	-41758.49401	28914.99481	7691.310729	-129645.948	-5391.866486	3642.438701	458.4198836	-5.206736875
104600	3.235875672	-41802.03586	29118.02724	7613.520034	-129656.6286	-5132.162225	3640.124013	456.1478862	-8.204848407
104700	3.244270907	-41564.29552	29193.57176	7615.522748	-129634.302	-5063.471534	3656.09546	453.8246972	-7.644017336
104800	3.244200894	-41971.27585	29192.94175	7827.055942	-129651.9057	-4671.014071	3660.60655	451.4466669	4.464208028
104900	3.245646145	-41391.85646	29205.94684	7579.6586	-129643.59	-4308.414941	3605.090879	449.0502987	2.740649241
105000	3.27423882	-41991.38788	29463.23802	7863.59486	-129649.8561	-4996.163935	3688.735193	446.6539482	-4.595857243
105100	3.278458688	-41870.84051	29501.21051	7729.388751	-129658.6564	-4954.342069	3766.837218	444.2287084	2.935353915
105200	3.278695789	-41729.05418	29503.34405	7664.895223	-129652.7133	-5278.580129	3760.784414	441.7958659	-11.65424592
105300	3.296794095	-41162.81744	29666.20167	8040.515473	-129658.2382	-5071.64058	3697.018226	439.3341385	-1.465486971
105400	3.335878805	-41331.26297	30017.90542	7996.703383	-129664.8232	-4966.843904	3596.933744	436.8557571	5.680111178
105500	3.336142172	-41516.63721	30020.27533	7555.182051	-129651.3295	-5341.789644	3963.134932	434.366838	1.121671807
105600	3.350094642	-41611.06267	30145.82664	8061.570838	-129654.8165	-5379.835675	3644.452385	431.8567861	-7.048536504
105700	3.351159262	-41722.00486	30155.40662	7916.524335	-129622.0624	-4961.290946	3685.782424	429.3123353	-7.341938717
105800	3.314809578	-41112.40912	29828.31399	7943.14944	-129661.7234	-5193.310407	3996.264478	426.7432091	7.760133924
