timestep	temperature	potential_energy	kinetic_energy	bond_harmonic_energy	pppm_energy	pair_lj_energy	angle_harmonic_energy	volume	pressure
121600	3.293793131	-48907.80451	29639.19749	8444.8982	-129681.8067	-8124.205944	3962.630169	168.1590415	-5.255567867
121700	3.256237421	-48561.31703	29301.25243	8442.566607	-129677.9246	-8001.595834	3990.410366	169.3237934	-0.5811236877
121800	3.322715383	-48603.3092	29899.45437	8225.041213	-129706.5214	-8013.042039	3933.101437	170.4678255	-0.5441560133
121900	3.305292826	-49149.66709	29742.67749	8478.364438	-129698.1376	-8129.198795	3776.279824	171.5902182	-21.43882091
122000	3.30224892	-49144.39767	29715.28691	8357.47239	-129691.247	-7141.741586	4139.244412	172.6881122	-4.33041119
122100	3.301141714	-48699.20792	29705.32371	8191.626485	-129692.1757	-8131.285429	3972.429668	173.7691533	-12.13729732
122200	3.233396639	-47999.07175	29095.71966	8800.322121	-129703.0734	-7332.815787	3861.530153	174.8211727	-41.56974905
122300	3.27307178	-48771.4444	29452.73642	8207.809371	-129704.1408	-7197.509813	3934.570217	175.8578371	-5.272951982
122400	3.236813462	-48764.15297	29126.46594	8483.646434	-129693.2142	-7287.486727	4100.314597	176.8719979	-37.02582427
122500	3.247429035	-48255.2909	29221.99017	8202.455212	-129682.9565	-7221.638932	3820.21549	177.8553632	-12.64041492
122600	3.267632538	-48534.84492	29403.79139	8417.365149	-129692.2804	-6555.856271	3812.146768	178.8107036	-26.18736953
122700	3.266253176	-48249.34721	29391.37921	8464.86561	-129684.0722	-6818.901296	3923.798239	179.749051	29.18925698
122800	3.258641899	-48916.08211	29322.88913	8330.228212	-129681.3	-7052.564602	3783.216096	180.6724843	-26.96357552
122900	3.26760731	-48803.9536	29403.56438	8338.036745	-129686.3249	-6348.133258	3862.082444	181.5659391	-27.6523523
123000	3.284088165	-48121.64235	29551.86735	8247.925656	-129680.5537	-7416.101398	3917.745967	182.4298218	-20.31334519
123100	3.229363892	-48352.79756	29059.43099	8700.325525	-129687.5453	-6649.202058	4070.918822	183.2541543	-32.96765943
123200	3.293265385	-48131.10055	29634.44857	8257.92657	-129685.213	-6778.578656	3810.993243	184.0441785	-18.86347523
123300	3.247638409	-47684.65089	29223.87423	8508.35873	-129692.9894	-7255.39429	3885.065122	184.8098973	-24.47019819
123400	3.282556544	-48225.57755	29538.08506	8289.214389	-129688.8238	-7033.4576	3872.702444	185.5420301	5.764926532
123500	3.278139047	-48011.83569	29498.33421	8306.68277	-129701.9275	-6768.360212	3766.858905	186.2325534	-30.11100741
123600	3.214328829	-47030.68537	28924.13797	8311.147094	-129708.4241	-6515.356681	3959.222099	186.8900391	10.12338421
123700	3.305107691	-47843.34836	29741.01156	8595.832462	-129670.192	-6959.385665	3776.500563	187.5232366	-46.16274164
123800	3.316764113	-47339.23914	29845.90187	8495.106914	-129680.7259	-6983.19489	3938.135525	188.1158215	-38.93584949
123900	3.275038328	-47123.62027	29470.43239	8212.813237	-129670.8555	-7006.508843	3932.268746	188.6670256	-8.931008626
124000	3.291687216	-46964.13573	29620.24741	8618.947329	-129685.4594	-6551.902191	3705.769633	189.1814407	-20.69602064
124100	3.310839086	-47689.39219	29792.58552	8313.539455	-129677.0656	-6834.328411	3949.216368	189.6674927	3.742713804
124200	3.295568349	-46761.05565	29655.17179	8580.890329	-129676.8737	-6875.494841	4051.967794	190.1113548	3.777453073
124300	3.309201508	-46323.46732	29777.84977	8590.791361	-129696.3224	-6312.565446	3923.631091	190.5187073	10.71221567
124400	3.310505156	-47157.65376	29789.58064	8622.276285	-129690.2024	-6519.587905	3811.423831	190.9053527	-20.07929618
124500	3.336191854	-46834.80391	30020.7224	8534.784848	-129664.1812	-6974.347376	3911.622987	191.2672806	-8.844266106
124600	3.307584208	-46591.69128	29763.2965	8454.897939	-129678.8639	-6873.74871	3838.623675	191.6011836	-8.838684218
124700	3.289791801	-46822.17725	29603.19152	8462.127493	-129689.6205	-7096.122289	3750.195702	191.9095453	-3.618659699
124800	3.299464385	-47008.36363	29690.23026	8693.962793	-129679.2665	-6075.389129	3941.076557	192.1821334	-5.691766441
124900	3.336617985	-46934.53311	30024.55694	8552.9175	-129689.609	-6786.491124	3949.291281	192.4426818	-48.27866894
125000	3.285158393	-46935.58057	29561.4978	8492.677173	-129685.8003	-6586.250549	3884.93248	192.6761291	22.46269987
125100	3.274783408	-47137.71943	29468.1385	8707.814398	-129684.9723	-6867.75356	3838.20498	192.8805517	-70.59662844
125200	3.273551264	-46407.1724	29457.05105	8715.784588	-129681.2868	-6310.598888	3792.96048	193.0425613	-23.13648407
125300	3.291236962	-47289.52607	29616.1958	8011.640257	-129679.2082	-6631.680999	3789.844308	193.1737929	50.86505602
125400	3.274289	-46897.80187	29463.68957	8553.339001	-129683.6359	-6912.864854	3704.350948	193.2667647	-49.9001939
125500	3.320699657	-47787.9668	29881.31586	8535.311473	-129663.1697	-6592.631679	3653.131323	193.3229632	-31.31399568
125600	3.298466443	-47546.80412	29681.25029	8129.931659	-129676.969	-6672.920871	3772.236215	193.3528899	6.099020374
125700	3.260888694	-47285.12056	29343.10691	8544.026468	-129673.3727	-6152.811905	3672.078236	193.3519419	-33.05687444
125800	3.22168004	-46434.46439	28990.28784	8233.880438	-129684.8913	-6602.564602	3811.01983	193.3214862	-3.104466557
125900	3.265674654	-47589.51751	29386.17338	8255.712467	-129684.0368	-6444.130367	3741.479317	193.2562492	-23.36367537
126000	3.243584854	-47246.20914	29187.39831	8141.052591	-129676.919	-6856.452062	3676.271376	193.1519269	-3.987255414
126100	3.25003332	-47594.06357	29245.42483	8262.358149	-129683.5044	-6438.625902	3695.152709	193.0041605	0.4830888286
126200	3.264129155	-47921.90911	29372.2662	8282.350746	-129676.2224	-6491.45761	3856.047588	192.8243208	-1.263855973
126300	3.253121677	-47745.45748	29273.21541	8515.564711	-129682.0653	-6203.513164	3504.494081	192.6075754	-49.7823964
126400	3.234421325	-47738.36204	29104.9403	8457.341436	-129694.1296	-6326.341997	3581.96199	192.3565325	4.498950798
126500	3.216676732	-47097.68592	28945.26557	8345.495275	-129659.846	-6096.641859	3896.445156	192.0666152	-1.21973874
126600	3.233861733	-47680.68044	29099.9048	8546.086028	-129683.9776	-6444.55658	3676.515297	191.7487203	-26.7631428
126700	3.272609719	-47652.09745	29448.57856	8357.956292	-129690.9229	-6416.267647	3819.120783	191.3985944	16.68326139
126800	3.260721829	-47502.38906	29341.60537	8023.90915	-129698.5433	-7242.613395	3806.135954	191.0232201	-10.19726357
126900	3.29699855	-48112.08878	29668.04146	8467.069258	-129690.8618	-6606.568373	3626.48175	190.6103911	-18.99348503
